,importance,stddev,p_value,n,p99_high,p99_low
expvol_roa,-4.28485111856336e-06,1.92016610806936e-05,0.678005768192669,5,3.5251634441744676e-05,-4.382133667887139e-05
roll_autocorr_3y_ocf_per_share,-4.436811711805433e-06,6.237474778013355e-06,0.9065405738668119,5,8.406235067187223e-06,-1.727985849079809e-05
roll_sd_3y_earn_yld,-4.7383533772205055e-06,0.00010772268008693154,0.536809728249356,5,0.0002170641338074355,-0.00022654084056187651
peak_drop_wcap_ratio,-4.881895260910874e-06,2.240528330142169e-05,0.6742003491430573,5,4.125089273064093e-05,-5.1014683252462674e-05
log_emp,-5.160968651662934e-06,2.6667451419926173e-05,0.6562454179884585,5,4.974768240531335e-05,-6.006961970863922e-05
expmean_bp_ratio,-5.393825597277413e-06,2.02005578345705e-05,0.7086899401775166,5,3.6199402185483495e-05,-4.698705338003832e-05
roll_trend_3y_accruals_ratio,-5.400713076131325e-06,1.1460691612069019e-05,0.8242738148630535,5,1.819700935671055e-05,-2.89984355089732e-05
accel_ocf_per_share,-5.513342574969826e-06,2.3211037257749666e-05,0.6882758662846666,5,4.227850394936446e-05,-5.330518909930412e-05
expvol_eff_int_rate,-5.532453056100728e-06,1.1307571540659227e-05,0.8323002968054841,5,1.774999303336409e-05,-2.881489914556555e-05
consec_decline_roic,-5.545661565542481e-06,7.94826622724292e-06,0.9031297152777714,5,1.0819928453064523e-05,-2.1911251584149483e-05
acct_mom_leverage,-5.555167309845288e-06,3.02755949823427e-05,0.6486905415513918,5,5.678270121199036e-05,-6.789303583168093e-05
roll_min_5y_ebitda_margin,-5.778645546827832e-06,1.571413629867421e-05,0.771446477042551,5,2.657697828458724e-05,-3.81342693782429e-05
roll_sd_5y_gross_margin,-6.010133602130097e-06,3.0482113741741056e-05,0.6589609206446415,5,5.6752959899699374e-05,-6.877322710395957e-05
roll_autocorr_3y_asset_turnover,-6.0556520182109e-06,5.856512747934687e-06,0.9590784035236009,5,6.0029886753949575e-06,-1.8114292711816756e-05
expvol_capex_intensity,-6.404456059927455e-06,5.7700092173259856e-05,0.591897202040482,5,0.00011240083122483946,-0.00012520974334469438
expmean_ni_per_emp,-6.4846432491494355e-06,2.3909608216502127e-05,0.711526569091848,5,4.27455705345329e-05,-5.571485703283177e-05
net_debt_ebitda,-6.484933079131672e-06,4.203592309052698e-05,0.6262504260114095,5,8.006761356246368e-05,-9.303747972072703e-05
accel_altman_z,-6.5588151158424425e-06,1.2705973588997085e-05,0.8436689201350168,5,1.960296011912034e-05,-3.2720590350805226e-05
roll_min_5y_asset_turnover,-6.5680847171512015e-06,3.167867815172133e-05,0.6664856121091973,5,5.865875144310534e-05,-7.179492087740775e-05
yoy_dd1_ratio,-6.809095407445121e-06,8.255199847756836e-06,0.9305531543534289,5,1.0188475178073499e-05,-2.380666599296374e-05
expvol_log_emp,-7.061634615213031e-06,1.8852837575568596e-05,0.7752966713314511,5,3.175661852678942e-05,-4.587988775721548e-05
yoy_net_debt_ebitda,-7.236299291757398e-06,1.1974055930106923e-05,0.8760189228551635,5,1.741844736737344e-05,-3.189104595088823e-05
roll_min_5y_interest_cov,-7.2559267695115896e-06,6.659669487882036e-05,0.5902477020684872,5,0.0001298675884501213,-0.00014437944198914448
yoy_ni_per_emp,-7.328594359012897e-06,1.5575319899367774e-05,0.8239499903397703,5,2.4741204587583697e-05,-3.939839330560949e-05
roll_mean_3y_roa,-7.407931996072925e-06,3.684229528584971e-05,0.6618603134794055,5,6.845086321212717e-05,-8.326672720427301e-05
accel_div_yield,-7.66625437320645e-06,2.9547258603359064e-05,0.7035420039121789,5,5.317195947762335e-05,-6.850446822403625e-05
acct_mom_current_ratio,-7.684795487294949e-06,1.3790017846123127e-05,0.8596372644223227,5,2.0709041856174252e-05,-3.607863283076415e-05
roll_max_5y_current_ratio,-7.891829603856592e-06,1.8111812799142512e-05,0.8074655533500059,5,2.940064328143371e-05,-4.5184302489146896e-05
roll_min_3y_accruals_ratio,-7.919380377408024e-06,3.4513909647567645e-05,0.6825327574544893,5,6.314523661985978e-05,-7.898399737467584e-05
roll_mean_3y_earn_yld,-8.621997771962597e-06,1.1319697818573614e-05,0.9181272377049715,5,1.4685416491330918e-05,-3.192941203525611e-05
roll_max_5y_interest_cov,-8.628558516710072e-06,1.9007815939794472e-05,0.8162577044488026,5,3.0508797219262088e-05,-4.7765914252682235e-05
roll_trend_3y_interest_cov,-8.685010032438712e-06,7.319954863907221e-06,0.9715999442460617,5,6.3868782048741676e-06,-2.3756898269751592e-05
expvol_leverage,-8.707699259291602e-06,1.2654860825968676e-05,0.9006369561804208,5,1.7348834090142227e-05,-3.476423260872543e-05
accel_accruals_ratio,-8.737906394662431e-06,1.1200683103700761e-05,0.9219838324464249,5,1.432445492574971e-05,-3.180026771507457e-05
roll_max_3y_log_mkvalt,-8.834294406034892e-06,3.789681748779464e-05,0.6851430115103206,5,6.919577659101554e-05,-8.686436540308531e-05
acct_mom_gross_margin,-8.944830662516167e-06,3.8334069254619206e-05,0.6853027243853825,5,6.998554776588772e-05,-8.787520909092004e-05
roll_autocorr_5y_asset_turnover,-9.152877515417047e-06,2.2025208405895067e-05,0.7973153210499098,5,3.6197331013052125e-05,-5.4503086043886225e-05
accel_interest_cov,-9.214838098547951e-06,1.333255426290151e-05,0.9014367447184464,5,1.8237075404249286e-05,-3.666675160134519e-05
roll_autocorr_5y_roa,-9.274761321753644e-06,1.4444791794369934e-05,0.8877929386010406,5,2.046726463109344e-05,-3.901678727460073e-05
accel_earn_yld,-9.380674340730977e-06,1.1692828594159398e-05,0.9263602821308436,5,1.469502134670905e-05,-3.3456370028171006e-05
yoy_invest_st_ratio,-9.429043147735072e-06,1.1433042740217314e-05,0.9305339946041497,5,1.4111749875816124e-05,-3.2969836171286267e-05
roll_mean_3y_log_mkvalt,-9.573040026511492e-06,3.122089452930474e-05,0.7346905622718172,5,5.471121332794721e-05,-7.38572933809702e-05
invest_st_ratio,-9.93814823979644e-06,2.2092459032747446e-05,0.8143081437401681,5,3.555053025886422e-05,-5.54268267384571e-05
roll_sd_3y_cash_pct_act,-1.0110159908038874e-05,5.5076866503694046e-05,0.6487494641696785,5,0.00010329386946626022,-0.00012351418928233798
roll_trend_3y_roic,-1.0139772774531153e-05,3.780998612359322e-05,0.7094772999082413,5,6.771151124349157e-05,-8.799105679255387e-05
gross_margin,-1.0189892806744539e-05,3.175817781625338e-05,0.7436217628803359,5,5.5200634261585615e-05,-7.55804198750747e-05
consec_decline_current_ratio,-1.0440090234342669e-05,4.571300603121071e-06,0.9965252081641996,5,-1.0277191104276335e-06,-1.9852461358257705e-05
roll_max_3y_roic,-1.0687997340252942e-05,2.088933046550486e-05,0.8417988979486366,5,3.232342280945126e-05,-5.369941748995714e-05
accel_eff_int_rate,-1.0817247459704581e-05,8.684766010481832e-06,0.9752207306436033,5,7.064805792100131e-06,-2.8699300711509293e-05
acct_mom_roic,-1.0946215749862986e-05,1.1419967046614409e-05,0.950639706044221,5,1.2567654239834539e-05,-3.446008573956051e-05
roll_autocorr_3y_earn_yld,-1.1269175182393453e-05,1.1294312738471271e-05,0.9552488005967669,5,1.1985970850110246e-05,-3.452432121489715e-05
peak_drop_quick_ratio,-1.131052476448513e-05,1.057655548911399e-05,0.962466770212133,5,1.0466749171132487e-05,-3.308779870010275e-05
roll_autocorr_3y_roa,-1.1367304583109749e-05,1.2492198785048277e-05,0.9441938316905509,5,1.4354305375840651e-05,-3.7088914542060146e-05
expmean_std_debt_pct,-1.138878856401515e-05,2.1675682171280163e-05,0.8473944273379536,5,3.3241740616415976e-05,-5.601931774444628e-05
roll_mean_3y_asset_turnover,-1.1790709771464235e-05,2.2167788748726665e-05,0.8499584393901292,5,3.385307365356495e-05,-5.743449319649343e-05
accel_quick_ratio,-1.1807692186383e-05,1.7958681980796163e-05,0.8922716745811363,5,2.5169482227439335e-05,-4.878486660020533e-05
roll_min_5y_leverage,-1.193784361375183e-05,3.986119730178766e-05,0.7301294723398206,5,7.013691257092457e-05,-9.401259979842823e-05
roll_max_5y_accruals_ratio,-1.2069629317945641e-05,1.823118117021464e-05,0.8935566305137008,5,2.546862469322839e-05,-4.9607883329119676e-05
roll_trend_3y_leverage,-1.2180106625270249e-05,1.2296866612611979e-05,0.9544328960017084,5,1.313931169085628e-05,-3.7499524941396776e-05
expmean_asset_turnover,-1.2234347326667283e-05,1.6711602431011658e-05,0.9115136873321223,5,2.2175073057677648e-05,-4.6643767711012214e-05
yoy_ocf_margin,-1.2343525809876966e-05,1.5868159811699326e-05,0.921525304601587,5,2.032923456368801e-05,-4.501628618344194e-05
accel_rd_intensity,-1.2362150610045753e-05,1.9142954714139963e-05,0.8888843736260771,5,2.705345773012013e-05,-5.177775895021163e-05
expmean_capex_intensity,-1.2370560638808038e-05,0.00014976021516787224,0.5687763353119479,5,0.00029598779229798525,-0.00032072891357560134
yoy_ebitda_margin,-1.241668787319572e-05,2.0912435347449885e-05,0.8725043574731299,5,3.064230554777669e-05,-5.547568129416813e-05
roll_sd_3y_ebitda_margin,-1.2420285273062603e-05,1.563686322166102e-05,0.9248166981675678,5,1.977623222475489e-05,-4.46168027708801e-05
roll_max_3y_ebitda_margin,-1.2638043361468121e-05,1.8399398522410606e-05,0.9003168027346922,5,2.52465725028883e-05,-5.052265922582454e-05
roll_autocorr_3y_log_at,-1.3216304934315915e-05,6.995042178007206e-06,0.9932870030546458,5,1.1865835919582773e-06,-2.7619193460590105e-05
roll_trend_3y_log_mkvalt,-1.369376775512965e-05,3.568219751026604e-05,0.7804024537203204,5,5.977637009888843e-05,-8.716390560914772e-05
yoy_div_yield,-1.3751848317444803e-05,3.108833574626233e-05,0.8107010766152787,5,5.0259464670572515e-05,-7.776316130546212e-05
wcap_ratio,-1.379781718751083e-05,6.971299131832905e-05,0.6595221930768251,5,0.0001297421954728645,-0.00015733782984788614
roll_mean_3y_cash_pct_act,-1.3813506289483968e-05,2.106203826228068e-05,0.8918026337186311,5,2.955352160085707e-05,-5.7180534179825005e-05
yoy_ebit_roa,-1.397555598043887e-05,2.5328611259410593e-05,0.8575909383000073,5,3.81764046812983e-05,-6.612751664217605e-05
trough_rise_eff_int_rate,-1.3999814286713708e-05,1.6637818234200325e-05,0.9334770251669638,5,2.0257683416590713e-05,-4.8257311990018126e-05
roll_min_3y_ebitda_margin,-1.400355959610966e-05,1.3404616229540713e-05,0.9601358353377912,5,1.3596730491999923e-05,-4.1603849684219246e-05
roll_autocorr_3y_cash_pct_act,-1.4125148998056502e-05,1.3089729247534596e-05,0.9633396814202427,5,1.2826784441901883e-05,-4.107708243801488e-05
eff_int_rate,-1.4160677769958773e-05,3.4044684993629453e-05,0.7975107877102426,5,5.593779917947639e-05,-8.425915471939393e-05
expvol_asset_turnover,-1.4210583665374976e-05,2.0359043453046255e-05,0.9032009670562401,5,2.7708968196331545e-05,-5.61301355270815e-05
yoy_log_at,-1.4381020767140206e-05,1.3596168640085676e-05,0.9613858809306749,5,1.3613678381817123e-05,-4.2375719916097534e-05
roll_max_3y_current_ratio,-1.4517560035165466e-05,2.447819052829767e-05,0.8722802628880888,5,3.588337258714658e-05,-6.491849265747751e-05
roll_autocorr_3y_ebitda_margin,-1.482238959851223e-05,1.1785940491563822e-05,0.975894402647925,5,9.445024772626692e-06,-3.908980396965115e-05
roll_autocorr_5y_roic,-1.4831559468708732e-05,1.1738279819856945e-05,0.976214745028711,5,9.337720920645243e-06,-3.9000839858062706e-05
roll_autocorr_5y_ocf_per_share,-1.5114995490539407e-05,2.1764122691351318e-05,0.9023011530033072,5,2.969763394309612e-05,-5.992762492417493e-05
expmean_cash_pct_act,-1.5525038229902145e-05,1.3041645755351477e-05,0.9718594452648321,5,1.132789063506671e-05,-4.2377967094871e-05
consec_decline_interest_cov,-1.5619237189667955e-05,1.0290970496019146e-05,0.9862833925718235,5,5.570013297963302e-06,-3.680848767729921e-05
accel_invest_st_ratio,-1.5808202256994974e-05,9.105433898382608e-06,0.9910952534483638,5,2.9400119902455298e-06,-3.455641650423548e-05
trough_rise_std_debt_pct,-1.5845371974942955e-05,8.0709745213127e-06,0.9941085508209239,5,7.728761171625849e-07,-3.246362006704849e-05
accel_ebitda_margin,-1.589227807610172e-05,2.552278379967608e-05,0.8818839573708994,5,3.6659486529791806e-05,-6.844404268199525e-05
yoy_bp_ratio,-1.5950112520068947e-05,5.76662880465411e-05,0.7151310663986008,5,0.00010278557160056136,-0.00013468579664069926
roll_autocorr_5y_ebitda_margin,-1.6109020344390324e-05,2.6815380635348273e-05,0.8748365431801274,5,3.910421901173911e-05,-7.132225970051976e-05
yoy_eff_int_rate,-1.6140980905055e-05,1.7967175134603542e-05,0.9425214269536198,5,2.085368102984459e-05,-5.313564283995459e-05
yoy_capex_intensity,-1.6161940154435507e-05,4.750875896614196e-05,0.7553912833370318,5,8.165925119768151e-05,-0.00011398313150655251
accel_log_emp,-1.632353579041901e-05,1.7088044934961456e-05,0.950234454923246,5,1.8860984912546884e-05,-5.15080564933849e-05
interact_roa_gdp,-1.6356114346893767e-05,2.108954424746245e-05,0.9210470034526049,5,2.7067548747109652e-05,-5.977977744089719e-05
accel_current_ratio,-1.6469628167659068e-05,1.5936065657138734e-05,0.9590259499711375,5,1.6342951280224173e-05,-4.9282207615542305e-05
roll_trend_3y_cash_pct_act,-1.6645800043613156e-05,1.1962724168343604e-05,0.9820888048066532,5,7.985614361425413e-06,-4.1277214448651726e-05
trough_rise_dd1_ratio,-1.7006643481010107e-05,5.468576963504318e-06,0.9988764748930666,5,-5.746767929388728e-06,-2.8266519032631487e-05
expvol_ebitda_margin,-1.704124136201468e-05,2.2541238162560548e-05,0.9168997383294227,5,2.9371479567717908e-05,-6.345396229174727e-05
roll_trend_3y_earn_yld,-1.7149542972672017e-05,8.704554232924877e-06,0.9941791737425244,5,7.732545026452233e-07,-3.507234044798926e-05
yoy_roe,-1.7265850850245455e-05,1.3392366260505257e-05,0.9775569123000672,5,1.0309216382307562e-05,-4.4840918082798476e-05
yoy_quick_ratio,-1.7374523838942225e-05,8.060780485539771e-06,0.9957375868969052,5,-7.772654073896925e-07,-3.397178227049476e-05
acct_mom_roa,-1.7552153593203278e-05,1.5857560460313956e-05,0.965711895328382,5,1.5098782569360615e-05,-5.020308975576717e-05
yoy_current_ratio,-1.7568731712191975e-05,1.3371237179977836e-05,0.9787634535041936,5,9.962830451520153e-06,-4.5100293875904106e-05
expmean_ebit_roa,-1.772634425971642e-05,4.676113667154035e-05,0.7778139922451789,5,7.855548245457763e-05,-0.00011400817097401047
expmean_ev_to_sales,-1.7812998531119285e-05,1.0698665590441549e-05,0.9897894350139046,5,4.215701790872732e-06,-3.98416988531113e-05
yoy_mkt_to_book,-1.781746508564552e-05,2.7040138634901114e-05,0.8926793318698177,5,3.785855409804889e-05,-7.349348426933993e-05
expvol_wcap_ratio,-1.7826167196943744e-05,2.3242942193442307e-05,0.919249190079745,5,3.0031372030954767e-05,-6.568370642484226e-05
expmean_interest_cov,-1.8000882368851556e-05,3.5775604812725315e-05,0.838255807104013,5,5.5661582411956276e-05,-9.16633471496594e-05
accel_leverage,-1.8017557986982347e-05,1.1513660376729257e-05,0.9875427821908049,5,5.68922786440109e-06,-4.172434383836579e-05
roll_trend_5y_roa,-1.822965677296118e-05,1.9321635320334305e-05,0.9487371248361515,5,2.155385740498728e-05,-5.801317095090964e-05
consec_decline_gross_margin,-1.8749315066446392e-05,1.6938970779320262e-05,0.9657128078611168,5,1.612825988963049e-05,-5.362689002252327e-05
yoy_altman_z,-1.8884797472340507e-05,2.2517904357162648e-05,0.9329959052163515,5,2.747987882957034e-05,-6.524947377425136e-05
expmean_reinvest_rate,-1.8948060801116107e-05,1.4923487354817809e-05,0.9765446218491829,5,1.1779605926968919e-05,-4.967572752920114e-05
yoy_interest_cov,-1.8952684292261602e-05,1.3798332038704998e-05,0.9813780068188346,5,9.458272088648023e-06,-4.7363640673171226e-05
peak_drop_current_ratio,-1.90646018941365e-05,2.106336852967866e-05,0.9435014277065701,5,2.4305165035163228e-05,-6.243436882343622e-05
roll_mean_5y_ebitda_margin,-1.9065214067559565e-05,8.705713459467004e-06,0.995969068309133,5,-1.1400297287698703e-06,-3.699039840634926e-05
yoy_ocf_per_share,-1.9461790874464312e-05,1.0853895327767564e-05,0.9919978879481114,5,2.8865296221849474e-06,-4.181011137111357e-05
accel_reinvest_rate,-1.9465622551662064e-05,2.6977834203418558e-05,0.9090241254076518,5,3.6082110946471e-05,-7.501335604979514e-05
roll_mean_5y_roic,-1.949566189074492e-05,2.198067647281143e-05,0.9408210355195374,5,2.5762854772008316e-05,-6.475417855349816e-05
peak_drop_bp_ratio,-1.950375809782745e-05,3.7399351831544705e-05,0.8458212683595543,5,5.7502024237298305e-05,-9.650954043295321e-05
accel_altman_z2,-1.9667297042946785e-05,1.1186914070685448e-05,0.991456751140482,5,3.3667136481785646e-06,-4.2701307734072135e-05
acct_mom_ebitda_margin,-1.9751300025983022e-05,5.635007589066895e-05,0.7615063303985582,5,9.627428507372125e-05,-0.00013577688512568729
roll_mean_3y_accruals_ratio,-1.989137801210461e-05,2.2853029363663593e-05,0.9382585377805756,5,2.716332531011151e-05,-6.694608133432073e-05
peak_drop_roic,-1.9955384586634038e-05,2.7968425096576267e-05,0.9070762211511819,5,3.76319892519319e-05,-7.754275842519997e-05
expvol_std_debt_pct,-2.008896110285985e-05,1.9234236277347218e-05,0.9601120018726821,5,1.951459723759505e-05,-5.969251944331475e-05
roll_max_5y_net_debt_ebitda,-2.009318848561481e-05,3.6826634006857915e-05,0.8552689445543317,5,5.5733359932679286e-05,-9.59197369039089e-05
expmean_net_debt_ebitda,-2.0249634689495366e-05,1.258412227230686e-05,0.9886021711688542,5,5.661247000238068e-06,-4.61605163792288e-05
yoy_altman_z2,-2.0264992695073757e-05,1.6571187232845145e-05,0.9738998206598861,5,1.3855310855502037e-05,-5.4385296245649555e-05
roll_trend_3y_net_debt_ebitda,-2.0462158528555817e-05,2.738045948773785e-05,0.9149866727924258,5,3.591458599486349e-05,-7.683890305197513e-05
consec_decline_earn_yld,-2.066632240580457e-05,1.205259293607343e-05,0.9907238525818031,5,4.150133034108085e-06,-4.548277784571722e-05
accel_cash_pct_act,-2.0793132873864197e-05,1.3864184741450529e-05,0.9857631959184934,5,7.753415132179553e-06,-4.9339680879907946e-05
roll_max_3y_roa,-2.0884474177518263e-05,2.9326156856578484e-05,0.9067446384986717,5,3.949848812073943e-05,-8.126743647577595e-05
accel_ocf_margin,-2.0912038888432072e-05,2.86087002421458e-05,0.9112528645156157,5,3.79936703244045e-05,-7.981774810126863e-05
expmean_altman_z4,-2.1107088489435986e-05,2.671661849203376e-05,0.9239770103084921,5,3.390279824857098e-05,-7.611697522744295e-05
expmean_mkt_to_book,-2.112900979640564e-05,4.0894575998419756e-05,0.8438612516376665,5,6.307348740744769e-05,-0.00010533150700025897
roll_max_3y_asset_turnover,-2.120440517698885e-05,3.7588170484353e-05,0.8621461573709587,5,5.619015737402031e-05,-9.859896772799802e-05
peak_drop_log_emp,-2.1287087623900192e-05,2.3225672962036735e-05,0.9451192984591367,5,2.6534894017848105e-05,-6.910906926564849e-05
accel_net_debt_ebitda,-2.1410452075665277e-05,4.342757649574354e-06,0.9998075646934382,5,-1.2468654051902237e-05,-3.0352250099428316e-05
roll_sd_5y_asset_turnover,-2.1520522518136964e-05,2.558953466237095e-05,0.933398580614596,5,3.1168683036640266e-05,-7.42097280729142e-05
roll_autocorr_5y_net_debt_ebitda,-2.152473857803816e-05,2.7558995531981825e-05,0.9221710344741836,5,3.521961412810986e-05,-7.826909128418618e-05
roll_sd_5y_cash_pct_act,-2.156020883967713e-05,4.1618024364821426e-05,0.8444234635198768,5,6.413187854971628e-05,-0.00010725229622907053
roll_trend_5y_cash_pct_act,-2.1608193093758387e-05,2.6340469018992344e-05,0.9297410244486841,5,3.2627196680318094e-05,-7.584358286783486e-05
gdp_growth,-2.1941872706410236e-05,1.2141067627298053e-05,0.992205217422441,5,3.056753345584102e-06,-4.694049875840457e-05
roll_sd_5y_ebitda_margin,-2.1959762071266376e-05,1.8285336692752084e-05,0.9725402947284871,5,1.568999890932112e-05,-5.960952305185387e-05
roll_mean_5y_current_ratio,-2.1963620448439692e-05,2.5866579174433354e-05,0.9347807360319589,5,3.129602358583612e-05,-7.52232644827155e-05
capex_intensity,-2.214738803572036e-05,4.9787649864788254e-05,0.8119057102930367,5,8.036607117432886e-05,-0.0001246608472457696
acct_mom_accruals_ratio,-2.221590258839612e-05,1.082934288073321e-05,0.9949358618769658,5,8.186408045852281e-08,-4.451366925725076e-05
accel_ev_to_sales,-2.2252551522261576e-05,1.7647859493741738e-05,0.9760738924084228,5,1.4084635094692391e-05,-5.858973813921554e-05
accel_ebit_roa,-2.2329348779481783e-05,1.637764363398e-05,0.9809610348257279,5,1.1392445825973854e-05,-5.605114338493742e-05
yoy_cash_pct_act,-2.235916814365968e-05,2.091884305709217e-05,0.9624172547339315,5,2.0713018840030152e-05,-6.543135512734952e-05
accel_rental_ratio,-2.2387553023150986e-05,1.6423481347652335e-05,0.9809501518954186,5,1.1428622068300527e-05,-5.6203728114602496e-05
roll_trend_5y_leverage,-2.2507632543344868e-05,1.5589177894209725e-05,0.9839884282846426,5,9.590700206169147e-06,-5.460596529285888e-05
expmean_eff_int_rate,-2.252949987682218e-05,2.0099040775041738e-05,0.9668463775364329,5,1.8854702877254134e-05,-6.39137026308985e-05
trough_rise_net_debt_ebitda,-2.2632120756571615e-05,2.1850316754825436e-05,0.9592565304317204,5,2.2357983445085678e-05,-6.762222495822891e-05
roll_max_5y_asset_turnover,-2.2651154102670824e-05,2.043566971854376e-05,0.96583903681763,5,1.9426172298782606e-05,-6.472848050412425e-05
yoy_wcap_ratio,-2.2952186123914586e-05,2.2016709751637532e-05,0.9599212701104676,5,2.2380523557974433e-05,-6.828489580580361e-05
yoy_log_emp,-2.2961490644979322e-05,1.8747126761066384e-05,0.9740134822550162,5,1.5639102468884347e-05,-6.156208375884299e-05
roll_sd_3y_accruals_ratio,-2.299830931264957e-05,2.0622530209933135e-05,0.9663900235027969,5,1.9463765423261035e-05,-6.546038404856017e-05
roll_min_3y_interest_cov,-2.3158665779465793e-05,2.8134593494025435e-05,0.9302488100122083,5,3.47708510861393e-05,-8.10881826450709e-05
altman_z4,-2.3260972112670862e-05,4.241860329053331e-05,0.8563115746183068,5,6.407951834993996e-05,-0.0001106014625752817
roll_max_5y_ebitda_margin,-2.3402400240524202e-05,1.3596151834259377e-05,0.9908396075305159,5,4.592264305004497e-06,-5.13970647860529e-05
roll_autocorr_3y_gross_margin,-2.347679793954782e-05,1.849743550338042e-05,0.9765186585785799,5,1.4609677423640514e-05,-6.156327330273615e-05
peak_drop_ebit_roa,-2.3718561379415527e-05,2.5846883742580522e-05,0.9452756650538985,5,2.95005294884555e-05,-7.693765224728655e-05
roll_sd_5y_net_debt_ebitda,-2.379699162344817e-05,2.8761338927287248e-05,0.9310141921999294,5,3.542300275178547e-05,-8.301698599868181e-05
expmean_ebitda_margin,-2.3858098169027287e-05,3.6757806186127994e-05,0.8898441117809739,5,5.182673281508234e-05,-9.954292915313691e-05
roll_autocorr_5y_leverage,-2.386350206620147e-05,2.2482279028686654e-05,0.9617332916966841,5,2.2427821191982938e-05,-7.015482532438588e-05
yoy_rd_intensity,-2.3937408273067007e-05,2.761587668029846e-05,0.9376840623544267,5,3.2924063503645984e-05,-8.079888004977999e-05
roll_max_5y_cash_pct_act,-2.404887458602456e-05,2.7686867464120815e-05,0.9379721214638086,5,3.2958768195775565e-05,-8.105651736782469e-05
acct_mom_asset_turnover,-2.4058251783221075e-05,2.4720947806071143e-05,0.952422101311389,5,2.68425214292887e-05,-7.495902499573085e-05
yoy_reinvest_rate,-2.4503934799846582e-05,1.6239917307396673e-05,0.9860291515605427,5,8.934279395593862e-06,-5.7942148995287023e-05
expvol_net_debt_ebitda,-2.462799227269663e-05,1.387978489605662e-05,0.9917142588907735,5,3.950676667298116e-06,-5.3206661212691376e-05
roll_autocorr_3y_current_ratio,-2.4659269073823432e-05,9.521664646680675e-06,0.9977901785553711,5,-5.054029962916896e-06,-4.426450818472997e-05
roll_sd_5y_current_ratio,-2.481560813993866e-05,2.8800832753235078e-05,0.9368500779518186,5,3.448570456878424e-05,-8.411692084866156e-05
roll_mean_5y_accruals_ratio,-2.4939620829544928e-05,3.723841139777167e-05,0.8956995088924891,5,5.1734782928008954e-05,-0.00010161402458709882
expmean_roe,-2.5002767129089776e-05,2.7739067458014262e-05,0.9429588856802517,5,3.211235616161755e-05,-8.21178904197971e-05
expvol_invest_st_ratio,-2.514767124499606e-05,1.2315035559855834e-05,0.9948544970804981,5,2.091571846271044e-07,-5.050449967461923e-05
trough_rise_rental_ratio,-2.5198461491360292e-05,1.8509317731659537e-05,0.9808770862214643,5,1.2912479544084595e-05,-6.330940252680518e-05
accel_std_debt_pct,-2.5357731177466648e-05,1.8547273704829685e-05,0.9811180938238973,5,1.2831361731342874e-05,-6.354682408627617e-05
roll_max_3y_leverage,-2.5368296080507945e-05,3.740916298971121e-05,0.8979890051204418,5,5.1657687564887265e-05,-0.00010239427972590316
roll_max_5y_roa,-2.5917832982025325e-05,2.007062781589271e-05,0.9776626267011552,5,1.5407867096454313e-05,-6.724353306050496e-05
roll_min_3y_cash_pct_act,-2.59420616005146e-05,1.6050828809236513e-05,0.9887620269497622,5,7.1068167637332995e-06,-5.8990939964762495e-05
ebitda_margin,-2.5964828455471434e-05,3.519911143149935e-05,0.9127996042970781,5,4.6510628485406865e-05,-9.844028539634973e-05
accel_roa,-2.6040285747908064e-05,2.593009061569376e-05,0.9559618354808255,5,2.7350129221744315e-05,-7.943070071756044e-05
expmean_leverage,-2.6365270671657724e-05,2.2872901232705465e-05,0.969254716523329,5,2.073034910357403e-05,-7.346089044688947e-05
roll_sd_3y_net_debt_ebitda,-2.645986045355375e-05,3.150536229582989e-05,0.9332026652830167,5,3.841011596394262e-05,-9.132983687105013e-05
roll_max_3y_net_debt_ebitda,-2.6465432331157502e-05,1.5058620948255847e-05,0.9914475985971933,5,4.5404763335611945e-06,-5.7471340995876195e-05
roll_max_5y_leverage,-2.6500813135466038e-05,2.141005169766012e-05,0.9747763597193615,5,1.7582779228378114e-05,-7.058440549931018e-05
roll_autocorr_5y_current_ratio,-2.6622251786156957e-05,3.0998848128688174e-05,0.9363911273112303,5,3.720480496042484e-05,-9.044930853273876e-05
roll_sd_5y_accruals_ratio,-2.662789153784484e-05,3.6879204068430784e-05,0.9091410782163208,5,4.930689936382326e-05,-0.00010256268243951294
yoy_assets_per_emp,-2.6665865084329888e-05,3.784892012040204e-05,0.9048551234869573,5,5.126558457124722e-05,-0.00010459731473990699
roll_trend_3y_gross_margin,-2.673924047726928e-05,2.0163583144566784e-05,0.9793314469137101,5,1.4777855907729454e-05,-6.825633686226801e-05
ocf_margin,-2.6755134911948807e-05,1.2589324810566407e-05,0.9955216212902444,5,-8.335411240322443e-07,-5.267672869986537e-05
roll_min_5y_net_debt_ebitda,-2.6887436630085303e-05,3.0440812692628522e-05,0.9402617299350086,5,3.57906174407803e-05,-8.956549070095092e-05
roll_trend_3y_log_at,-2.700576374399244e-05,2.1322016393505985e-05,0.9763785568700755,5,1.6896562711821135e-05,-7.090809019980602e-05
roll_trend_5y_accruals_ratio,-2.7143138120089284e-05,2.238386965427052e-05,0.9732728969107516,5,1.8945558876010207e-05,-7.323183511618877e-05
accel_roic,-2.714385840132394e-05,1.9728004872497386e-05,0.9814733037964295,5,1.3476376301152393e-05,-6.776409310380027e-05
yoy_gross_margin,-2.7288026070881877e-05,2.6407070653544487e-05,0.9590137854786087,5,2.7084497389269874e-05,-8.166054953103363e-05
