,importance,stddev,p_value,n,p99_high,p99_low
max_dd_12m,0.005059536746034677,0.0017212867759488584,0.0013865500540565158,5,0.00860369000842488,0.0015153834836444742
max_dd_60m,0.0040393234262557694,0.0011262120068797324,0.0006556962481549384,5,0.006358209514325275,0.0017204373381862633
roll_mean_3y_cash_pct_act,1.1102230246251565e-16,7.850462293418876e-17,0.017054711583704817,5,2.7266440613320843e-16,-5.061980120817709e-17
roll_min_5y_ocf_per_share,1.1102230246251565e-16,7.850462293418876e-17,0.017054711583704817,5,2.7266440613320843e-16,-5.061980120817709e-17
acct_mom_roa,1.1102230246251565e-16,7.850462293418876e-17,0.017054711583704817,5,2.7266440613320843e-16,-5.061980120817709e-17
roll_sd_5y_roa,1.1102230246251565e-16,7.850462293418876e-17,0.017054711583704817,5,2.7266440613320843e-16,-5.061980120817709e-17
roll_sd_5y_net_debt_ebitda,1.1102230246251565e-16,1.1102230246251565e-16,0.04450467125004282,5,3.3961875772412713e-16,-1.1757415279909582e-16
roll_mean_5y_roic,1.1102230246251565e-16,0.0,0.5,5,1.1102230246251565e-16,1.1102230246251565e-16
roll_autocorr_3y_log_mkvalt,8.881784197001253e-17,1.2161883888976237e-16,0.08890390417811063,5,3.392327121950228e-16,-1.615970282549978e-16
consec_decline_gross_margin,8.881784197001253e-17,9.288792252416251e-17,0.04965034160686339,5,2.80075358294788e-16,-1.0243967435476296e-16
expmean_interest_cov,8.881784197001253e-17,9.288792252416251e-17,0.04965034160686339,5,2.80075358294788e-16,-1.0243967435476296e-16
mom_6m,8.881784197001253e-17,9.288792252416251e-17,0.04965034160686339,5,2.80075358294788e-16,-1.0243967435476296e-16
roll_trend_3y_interest_cov,8.881784197001253e-17,4.965068306494547e-17,0.008065044950046266,5,1.9104928464610312e-16,-1.3413600706078061e-17
roll_min_5y_accruals_ratio,8.881784197001253e-17,9.288792252416251e-17,0.04965034160686339,5,2.80075358294788e-16,-1.0243967435476296e-16
altman_z,8.881784197001253e-17,9.288792252416251e-17,0.04965034160686339,5,2.80075358294788e-16,-1.0243967435476296e-16
roll_max_5y_leverage,8.881784197001253e-17,4.965068306494546e-17,0.008065044950046259,5,1.910492846461031e-16,-1.3413600706078037e-17
roll_sd_3y_earn_yld,8.881784197001253e-17,1.447553722489536e-16,0.12099076528401038,5,3.86871154162472e-16,-2.0923547022244697e-16
yoy_capex_intensity,8.881784197001253e-17,9.288792252416251e-17,0.04965034160686339,5,2.80075358294788e-16,-1.0243967435476296e-16
roll_sd_5y_interest_cov,8.881784197001253e-17,9.288792252416251e-17,0.04965034160686339,5,2.80075358294788e-16,-1.0243967435476296e-16
roll_min_5y_earn_yld,8.881784197001253e-17,4.965068306494546e-17,0.008065044950046259,5,1.910492846461031e-16,-1.3413600706078037e-17
roll_mean_5y_current_ratio,8.881784197001253e-17,4.965068306494546e-17,0.008065044950046259,5,1.910492846461031e-16,-1.3413600706078037e-17
roic,8.881784197001253e-17,4.965068306494547e-17,0.008065044950046266,5,1.9104928464610312e-16,-1.3413600706078061e-17
leverage,8.881784197001253e-17,4.965068306494546e-17,0.008065044950046259,5,1.910492846461031e-16,-1.3413600706078037e-17
roll_autocorr_3y_leverage,8.881784197001253e-17,9.288792252416251e-17,0.04965034160686339,5,2.80075358294788e-16,-1.0243967435476296e-16
roll_trend_5y_accruals_ratio,6.661338147750939e-17,9.93013661298909e-17,0.10399999999999987,5,2.710762668296905e-16,-1.3784950387467168e-16
expmean_gross_margin,6.661338147750939e-17,9.930136612989092e-17,0.10399999999999993,5,2.7107626682969053e-16,-1.3784950387467173e-16
yoy_leverage,6.661338147750939e-17,6.080941944488118e-17,0.035241998455109974,5,1.9182081659001456e-16,-5.859405363499577e-17
roll_trend_3y_roa,6.661338147750939e-17,6.080941944488118e-17,0.035241998455109974,5,1.9182081659001456e-16,-5.859405363499577e-17
accel_altman_z,6.661338147750939e-17,9.93013661298909e-17,0.10399999999999987,5,2.710762668296905e-16,-1.3784950387467168e-16
acct_mom_net_debt_ebitda,6.661338147750939e-17,9.930136612989092e-17,0.10399999999999993,5,2.7107626682969053e-16,-1.3784950387467173e-16
expmean_ocf_margin,6.661338147750939e-17,9.93013661298909e-17,0.10399999999999987,5,2.710762668296905e-16,-1.3784950387467168e-16
accel_invest_st_ratio,6.661338147750939e-17,6.080941944488118e-17,0.035241998455109974,5,1.9182081659001456e-16,-5.859405363499577e-17
yoy_dd1_ratio,6.661338147750939e-17,9.930136612989092e-17,0.10399999999999993,5,2.7107626682969053e-16,-1.3784950387467173e-16
yoy_current_ratio,6.661338147750939e-17,6.080941944488118e-17,0.035241998455109974,5,1.9182081659001456e-16,-5.859405363499577e-17
roll_sd_5y_asset_turnover,6.661338147750939e-17,9.930136612989092e-17,0.10399999999999993,5,2.7107626682969053e-16,-1.3784950387467173e-16
accel_leverage,6.661338147750939e-17,6.080941944488118e-17,0.035241998455109974,5,1.9182081659001456e-16,-5.859405363499577e-17
yoy_wcap_ratio,6.661338147750939e-17,6.080941944488118e-17,0.035241998455109974,5,1.9182081659001456e-16,-5.859405363499577e-17
yoy_reinvest_rate,6.661338147750939e-17,6.080941944488118e-17,0.035241998455109974,5,1.9182081659001456e-16,-5.859405363499577e-17
accel_ann_return,6.661338147750939e-17,6.080941944488118e-17,0.035241998455109974,5,1.9182081659001456e-16,-5.859405363499577e-17
roll_sd_5y_accruals_ratio,6.661338147750939e-17,6.080941944488118e-17,0.035241998455109974,5,1.9182081659001456e-16,-5.859405363499577e-17
consec_decline_current_ratio,6.661338147750939e-17,9.93013661298909e-17,0.10399999999999987,5,2.710762668296905e-16,-1.3784950387467168e-16
yoy_altman_z2,6.661338147750939e-17,9.930136612989092e-17,0.10399999999999993,5,2.7107626682969053e-16,-1.3784950387467173e-16
roll_sd_3y_asset_turnover,6.661338147750939e-17,6.080941944488118e-17,0.035241998455109974,5,1.9182081659001456e-16,-5.859405363499577e-17
yoy_accruals_ratio,6.661338147750939e-17,6.080941944488118e-17,0.035241998455109974,5,1.9182081659001456e-16,-5.859405363499577e-17
expmean_ocf_per_share,6.661338147750939e-17,9.930136612989092e-17,0.10399999999999993,5,2.7107626682969053e-16,-1.3784950387467173e-16
roll_max_5y_earn_yld,6.661338147750939e-17,9.930136612989092e-17,0.10399999999999993,5,2.7107626682969053e-16,-1.3784950387467173e-16
roll_trend_5y_current_ratio,6.661338147750939e-17,6.080941944488118e-17,0.035241998455109974,5,1.9182081659001456e-16,-5.859405363499577e-17
roll_sd_3y_log_mkvalt,6.661338147750939e-17,9.930136612989092e-17,0.10399999999999993,5,2.7107626682969053e-16,-1.3784950387467173e-16
consec_decline_roa,6.661338147750939e-17,9.93013661298909e-17,0.10399999999999987,5,2.710762668296905e-16,-1.3784950387467168e-16
expmean_net_debt_ebitda,6.661338147750939e-17,9.930136612989092e-17,0.10399999999999993,5,2.7107626682969053e-16,-1.3784950387467173e-16
expmean_altman_z,6.661338147750939e-17,6.080941944488118e-17,0.035241998455109974,5,1.9182081659001456e-16,-5.859405363499577e-17
yoy_gross_margin,6.661338147750939e-17,9.930136612989092e-17,0.10399999999999993,5,2.7107626682969053e-16,-1.3784950387467173e-16
mkt_to_book,6.661338147750939e-17,9.930136612989092e-17,0.10399999999999993,5,2.7107626682969053e-16,-1.3784950387467173e-16
roa,6.661338147750939e-17,6.080941944488118e-17,0.035241998455109974,5,1.9182081659001456e-16,-5.859405363499577e-17
peak_drop_ocf_per_share,6.661338147750939e-17,6.080941944488118e-17,0.035241998455109974,5,1.9182081659001456e-16,-5.859405363499577e-17
roll_min_3y_interest_cov,6.661338147750939e-17,9.93013661298909e-17,0.10399999999999987,5,2.710762668296905e-16,-1.3784950387467168e-16
ocf_margin,6.661338147750939e-17,6.080941944488118e-17,0.035241998455109974,5,1.9182081659001456e-16,-5.859405363499577e-17
expvol_roe,6.661338147750939e-17,6.080941944488118e-17,0.035241998455109974,5,1.9182081659001456e-16,-5.859405363499577e-17
eff_int_rate,6.661338147750939e-17,6.080941944488118e-17,0.035241998455109974,5,1.9182081659001456e-16,-5.859405363499577e-17
expvol_roic,6.661338147750939e-17,9.930136612989092e-17,0.10399999999999993,5,2.7107626682969053e-16,-1.3784950387467173e-16
interact_nde_hyspr,6.661338147750939e-17,6.080941944488118e-17,0.035241998455109974,5,1.9182081659001456e-16,-5.859405363499577e-17
expvol_ebit_roa,6.661338147750939e-17,6.080941944488118e-17,0.035241998455109974,5,1.9182081659001456e-16,-5.859405363499577e-17
roll_min_3y_earn_yld,6.661338147750939e-17,6.080941944488118e-17,0.035241998455109974,5,1.9182081659001456e-16,-5.859405363499577e-17
roll_mean_3y_log_at,6.661338147750939e-17,6.080941944488118e-17,0.035241998455109974,5,1.9182081659001456e-16,-5.859405363499577e-17
bp_ratio,6.661338147750939e-17,6.080941944488118e-17,0.035241998455109974,5,1.9182081659001456e-16,-5.859405363499577e-17
roll_autocorr_5y_interest_cov,6.661338147750939e-17,6.080941944488118e-17,0.035241998455109974,5,1.9182081659001456e-16,-5.859405363499577e-17
peak_drop_roe,6.661338147750939e-17,9.930136612989092e-17,0.10399999999999993,5,2.7107626682969053e-16,-1.3784950387467173e-16
expvol_net_debt_ebitda,6.661338147750939e-17,9.930136612989092e-17,0.10399999999999993,5,2.7107626682969053e-16,-1.3784950387467173e-16
compr_inc_ratio,6.661338147750939e-17,6.080941944488118e-17,0.035241998455109974,5,1.9182081659001456e-16,-5.859405363499577e-17
yoy_roe,6.661338147750939e-17,6.080941944488118e-17,0.035241998455109974,5,1.9182081659001456e-16,-5.859405363499577e-17
roll_max_3y_log_at,6.661338147750939e-17,6.080941944488118e-17,0.035241998455109974,5,1.9182081659001456e-16,-5.859405363499577e-17
expmean_eff_int_rate,6.661338147750939e-17,6.080941944488118e-17,0.035241998455109974,5,1.9182081659001456e-16,-5.859405363499577e-17
roll_autocorr_5y_accruals_ratio,6.661338147750939e-17,6.080941944488118e-17,0.035241998455109974,5,1.9182081659001456e-16,-5.859405363499577e-17
asset_turnover,6.661338147750939e-17,6.080941944488118e-17,0.035241998455109974,5,1.9182081659001456e-16,-5.859405363499577e-17
roll_max_5y_interest_cov,6.661338147750939e-17,6.080941944488118e-17,0.035241998455109974,5,1.9182081659001456e-16,-5.859405363499577e-17
expvol_dd1_ratio,6.661338147750939e-17,9.930136612989092e-17,0.10399999999999993,5,2.7107626682969053e-16,-1.3784950387467173e-16
roll_mean_3y_interest_cov,6.661338147750939e-17,6.080941944488118e-17,0.035241998455109974,5,1.9182081659001456e-16,-5.859405363499577e-17
accel_current_ratio,6.661338147750939e-17,6.080941944488118e-17,0.035241998455109974,5,1.9182081659001456e-16,-5.859405363499577e-17
accel_log_at,6.661338147750939e-17,6.080941944488118e-17,0.035241998455109974,5,1.9182081659001456e-16,-5.859405363499577e-17
capex_intensity,6.661338147750939e-17,6.080941944488118e-17,0.035241998455109974,5,1.9182081659001456e-16,-5.859405363499577e-17
roll_autocorr_3y_net_debt_ebitda,4.4408920985006264e-17,6.080941944488118e-17,0.08890390417811063,5,1.696163560975114e-16,-8.07985141274989e-17
roll_autocorr_3y_current_ratio,4.4408920985006264e-17,6.080941944488118e-17,0.08890390417811063,5,1.696163560975114e-16,-8.07985141274989e-17
expvol_assets_per_emp,4.4408920985006264e-17,6.080941944488118e-17,0.08890390417811063,5,1.696163560975114e-16,-8.07985141274989e-17
roll_autocorr_3y_roa,4.4408920985006264e-17,6.080941944488118e-17,0.08890390417811063,5,1.696163560975114e-16,-8.07985141274989e-17
expvol_log_mkvalt,4.4408920985006264e-17,6.080941944488118e-17,0.08890390417811063,5,1.696163560975114e-16,-8.07985141274989e-17
expvol_wcap_ratio,4.4408920985006264e-17,9.930136612989094e-17,0.1869504831500295,5,2.4887180633718743e-16,-1.6005396436717493e-16
expvol_reinvest_rate,4.4408920985006264e-17,6.080941944488118e-17,0.08890390417811063,5,1.696163560975114e-16,-8.07985141274989e-17
roll_autocorr_3y_cash_pct_act,4.4408920985006264e-17,9.930136612989094e-17,0.1869504831500295,5,2.4887180633718743e-16,-1.6005396436717493e-16
expmean_invest_st_ratio,4.4408920985006264e-17,6.080941944488118e-17,0.08890390417811063,5,1.696163560975114e-16,-8.07985141274989e-17
roll_mean_5y_cash_pct_act,4.4408920985006264e-17,6.080941944488118e-17,0.08890390417811063,5,1.696163560975114e-16,-8.07985141274989e-17
roll_mean_5y_interest_cov,4.4408920985006264e-17,6.080941944488118e-17,0.08890390417811063,5,1.696163560975114e-16,-8.07985141274989e-17
expvol_roa,4.4408920985006264e-17,6.080941944488118e-17,0.08890390417811063,5,1.696163560975114e-16,-8.07985141274989e-17
roll_autocorr_3y_log_at,4.4408920985006264e-17,6.080941944488118e-17,0.08890390417811063,5,1.696163560975114e-16,-8.07985141274989e-17
expvol_std_debt_pct,4.4408920985006264e-17,6.080941944488118e-17,0.08890390417811063,5,1.696163560975114e-16,-8.07985141274989e-17
expvol_interest_cov,4.4408920985006264e-17,6.080941944488118e-17,0.08890390417811063,5,1.696163560975114e-16,-8.07985141274989e-17
expvol_current_ratio,4.4408920985006264e-17,6.080941944488118e-17,0.08890390417811063,5,1.696163560975114e-16,-8.07985141274989e-17
roll_autocorr_3y_ebitda_margin,4.4408920985006264e-17,6.080941944488118e-17,0.08890390417811063,5,1.696163560975114e-16,-8.07985141274989e-17
roll_autocorr_3y_gross_margin,4.4408920985006264e-17,9.930136612989094e-17,0.1869504831500295,5,2.4887180633718743e-16,-1.6005396436717493e-16
expvol_altman_z,4.4408920985006264e-17,6.080941944488118e-17,0.08890390417811063,5,1.696163560975114e-16,-8.07985141274989e-17
expvol_bp_ratio,4.4408920985006264e-17,6.080941944488118e-17,0.08890390417811063,5,1.696163560975114e-16,-8.07985141274989e-17
expvol_ev_to_sales,4.4408920985006264e-17,6.080941944488118e-17,0.08890390417811063,5,1.696163560975114e-16,-8.07985141274989e-17
expvol_div_yield,4.4408920985006264e-17,6.080941944488118e-17,0.08890390417811063,5,1.696163560975114e-16,-8.07985141274989e-17
expvol_mkt_to_book,4.4408920985006264e-17,6.080941944488118e-17,0.08890390417811063,5,1.696163560975114e-16,-8.07985141274989e-17
roll_autocorr_3y_accruals_ratio,4.4408920985006264e-17,6.080941944488118e-17,0.08890390417811063,5,1.696163560975114e-16,-8.07985141274989e-17
expvol_capex_intensity,4.4408920985006264e-17,6.080941944488118e-17,0.08890390417811063,5,1.696163560975114e-16,-8.07985141274989e-17
roll_trend_3y_log_mkvalt,4.4408920985006264e-17,6.080941944488118e-17,0.08890390417811063,5,1.696163560975114e-16,-8.07985141274989e-17
consec_decline_earn_yld,4.4408920985006264e-17,6.080941944488118e-17,0.08890390417811063,5,1.696163560975114e-16,-8.07985141274989e-17
expvol_log_return,4.4408920985006264e-17,6.080941944488118e-17,0.08890390417811063,5,1.696163560975114e-16,-8.07985141274989e-17
roll_mean_3y_ebitda_margin,4.4408920985006264e-17,6.080941944488118e-17,0.08890390417811063,5,1.696163560975114e-16,-8.07985141274989e-17
acct_mom_log_mkvalt,4.4408920985006264e-17,6.080941944488118e-17,0.08890390417811063,5,1.696163560975114e-16,-8.07985141274989e-17
acct_mom_log_at,4.4408920985006264e-17,6.080941944488118e-17,0.08890390417811063,5,1.696163560975114e-16,-8.07985141274989e-17
roll_max_3y_asset_turnover,4.4408920985006264e-17,6.080941944488118e-17,0.08890390417811063,5,1.696163560975114e-16,-8.07985141274989e-17
roll_max_3y_current_ratio,4.4408920985006264e-17,9.930136612989094e-17,0.1869504831500295,5,2.4887180633718743e-16,-1.6005396436717493e-16
roll_mean_3y_roa,4.4408920985006264e-17,9.930136612989094e-17,0.1869504831500295,5,2.4887180633718743e-16,-1.6005396436717493e-16
roll_mean_3y_roic,4.4408920985006264e-17,6.080941944488118e-17,0.08890390417811063,5,1.696163560975114e-16,-8.07985141274989e-17
roll_mean_3y_current_ratio,4.4408920985006264e-17,6.080941944488118e-17,0.08890390417811063,5,1.696163560975114e-16,-8.07985141274989e-17
roll_mean_3y_accruals_ratio,4.4408920985006264e-17,6.080941944488118e-17,0.08890390417811063,5,1.696163560975114e-16,-8.07985141274989e-17
roll_mean_3y_asset_turnover,4.4408920985006264e-17,6.080941944488118e-17,0.08890390417811063,5,1.696163560975114e-16,-8.07985141274989e-17
roll_mean_3y_gross_margin,4.4408920985006264e-17,6.080941944488118e-17,0.08890390417811063,5,1.696163560975114e-16,-8.07985141274989e-17
roll_mean_3y_log_mkvalt,4.4408920985006264e-17,6.080941944488118e-17,0.08890390417811063,5,1.696163560975114e-16,-8.07985141274989e-17
acct_mom_cash_pct_act,4.4408920985006264e-17,6.080941944488118e-17,0.08890390417811063,5,1.696163560975114e-16,-8.07985141274989e-17
roll_min_3y_ocf_per_share,4.4408920985006264e-17,6.080941944488118e-17,0.08890390417811063,5,1.696163560975114e-16,-8.07985141274989e-17
roll_min_3y_roa,4.4408920985006264e-17,6.080941944488118e-17,0.08890390417811063,5,1.696163560975114e-16,-8.07985141274989e-17
roll_min_3y_roic,4.4408920985006264e-17,6.080941944488118e-17,0.08890390417811063,5,1.696163560975114e-16,-8.07985141274989e-17
roll_max_3y_leverage,4.4408920985006264e-17,6.080941944488118e-17,0.08890390417811063,5,1.696163560975114e-16,-8.07985141274989e-17
roll_max_3y_roic,4.4408920985006264e-17,6.080941944488118e-17,0.08890390417811063,5,1.696163560975114e-16,-8.07985141274989e-17
roll_min_3y_current_ratio,4.4408920985006264e-17,9.930136612989094e-17,0.1869504831500295,5,2.4887180633718743e-16,-1.6005396436717493e-16
roll_min_3y_cash_pct_act,4.4408920985006264e-17,6.080941944488118e-17,0.08890390417811063,5,1.696163560975114e-16,-8.07985141274989e-17
roll_min_3y_accruals_ratio,4.4408920985006264e-17,6.080941944488118e-17,0.08890390417811063,5,1.696163560975114e-16,-8.07985141274989e-17
roll_min_3y_gross_margin,4.4408920985006264e-17,6.080941944488118e-17,0.08890390417811063,5,1.696163560975114e-16,-8.07985141274989e-17
roll_max_3y_ocf_per_share,4.4408920985006264e-17,6.080941944488118e-17,0.08890390417811063,5,1.696163560975114e-16,-8.07985141274989e-17
roll_sd_3y_ocf_per_share,4.4408920985006264e-17,6.080941944488118e-17,0.08890390417811063,5,1.696163560975114e-16,-8.07985141274989e-17
