,importance,stddev,p_value,n,p99_high,p99_low
earn_yld,0.00027394279928500965,5.9374149330241265e-05,0.0002490047224612616,5,0.00039619499339393004,0.00015169060517608923
log_return,0.00026384383144237853,0.00010017046558065289,0.002077675230772544,5,0.00047009620457590947,5.759145830884759e-05
roll_mean_3y_ebitda_margin,0.000259495573021673,5.3311503985194166e-05,0.00020225155148378247,5,0.00036926469657047785,0.00014972644947286817
roll_sd_5y_roa,0.00025434053982233975,8.884479285805172e-05,0.0015293180657618836,5,0.0004372731962826025,7.140788336207701e-05
yoy_log_at,0.00024801746090123976,6.465013824573379e-05,0.000507194021991689,5,0.0003811329891090756,0.00011490193269340394
interact_ret_vix,0.00024511367353106104,8.237543468156578e-05,0.0013248776175039695,5,0.0004147258320899069,7.550151497221516e-05
roll_sd_5y_earn_yld,0.00023528852010690215,8.460499196832758e-05,0.0017020366506003898,5,0.0004094913679349471,6.10856722788572e-05
peak_drop_log_emp,0.00023518762466232524,3.3701316422056066e-05,4.923945943321868e-05,5,0.0003045791009770328,0.00016579614834761767
mkt_to_book,0.0002319544478549096,9.085740570861398e-05,0.0023281259686405028,5,0.0004190311019917458,4.4877793718073414e-05
accel_ann_return,0.00023146147189003762,7.798102105965211e-05,0.0013371981647551385,5,0.0003920254720641124,7.089747171596284e-05
expvol_altman_z2,0.0002210716848373151,7.676119638607711e-05,0.0014956795514547028,5,0.0003791240491487303,6.301932052589992e-05
compr_inc_ratio,0.00021708888852352005,4.477868337005187e-05,0.00020543389003230538,5,0.00030928881648963286,0.00012488896055740727
roll_min_5y_roic,0.00021429107889761045,2.5817086167156266e-05,2.479906757557745e-05,5,0.00026744881614583667,0.00016113334164938423
roll_min_3y_roa,0.00021419636072794734,4.2365585413119095e-05,0.0001744478716705582,5,0.0003014276866481774,0.0001269650348077173
acct_mom_log_at,0.0002090229759039497,6.169739182272714e-05,0.0008140168713988933,5,0.0003360587584155222,8.19871933923772e-05
roll_max_5y_earn_yld,0.00020649262533447565,5.398807975012059e-05,0.0005130657914488467,5,0.00031765482773453484,9.533042293441646e-05
expvol_ocf_per_share,0.0002054397312328815,6.657064333957905e-05,0.0011563597724022507,5,0.00034250960597314597,6.836985649261705e-05
expmean_div_yield,0.00020036728189556374,4.5711351815256706e-05,0.0003036808948143142,5,0.0002944875870812011,0.00010624697670992637
ev_to_sales,0.0001965176331742091,6.012431227465351e-05,0.000932025159922116,5,0.00032031442315402813,7.272084319439012e-05
roll_sd_5y_leverage,0.00019608880770416448,6.40029586123275e-05,0.0011881384528515538,5,0.0003278717841018436,6.430583130648536e-05
ni_per_emp,0.00019541090972430286,4.749432842484702e-05,0.00038770192304049745,5,0.0002932023883924423,9.761943105616342e-05
roll_mean_3y_ocf_per_share,0.00019535031462294405,7.863274303015261e-05,0.002569764614647668,5,0.00035725621934203425,3.344440990385385e-05
roll_min_5y_ebitda_margin,0.00019366308934183342,4.10702989212714e-05,0.00022882386677984605,5,0.0002782274024725872,0.00010909877621107966
roll_max_5y_ocf_per_share,0.00019348037895392523,7.220221458650209e-05,0.0019507903305646674,5,0.00034214573672819063,4.481502117965983e-05
yoy_earn_yld,0.0001859055973977286,5.361839041366549e-05,0.0007457099611110883,5,0.0002963066043443771,7.550459045108012e-05
roll_min_5y_interest_cov,0.00018050514591669842,8.273756295581635e-05,0.004085197440277001,5,0.0003508629315973709,1.0147360236025969e-05
expvol_mkt_to_book,0.0001804104632727066,5.9468016794285764e-05,0.0012326276573171979,5,0.0003028559317874808,5.7964994757932334e-05
roll_min_5y_log_at,0.00017750171186028396,3.974250598229227e-05,0.0002824274646197373,5,0.000259332080977631,9.567134274293692e-05
capex_intensity,0.00017693557842888286,3.710709992168624e-05,0.0002191289186667478,5,0.0002533396100422594,0.00010053154681550634
roll_sd_3y_earn_yld,0.0001767812787773826,7.382630517220296e-05,0.002934166649426251,5,0.0003287906615149235,2.47718960398417e-05
expvol_ann_return,0.0001757273456788777,2.2630251469802476e-05,3.228780625487693e-05,5,0.00022232334623851607,0.00012913134511923933
roll_max_3y_earn_yld,0.00017474593652473392,2.3528113417337326e-05,3.850136754608262e-05,5,0.00022319064724411747,0.00012630122580535038
roll_min_5y_earn_yld,0.0001743810401605428,4.688449181556082e-05,0.0005709005136713383,5,0.00027091685682132424,7.784522349976131e-05
roll_mean_5y_roa,0.00017432044718981298,2.631201105382446e-05,6.0440108008623364e-05,5,0.0002284972416202779,0.00012014365275934806
peak_drop_current_ratio,0.00017429184969992574,5.5947182617428725e-05,0.0011162383997368175,5,0.00028948787198145156,5.909582741839991e-05
expmean_gross_margin,0.0001736126697640783,6.043213269073952e-05,0.0015094965305313024,5,0.0002980432662351486,4.9182073293007966e-05
roll_mean_3y_roa,0.00017283035178452532,1.2448936532508168e-05,3.2079813244412432e-06,5,0.00019846288416754777,0.00014719781940150287
rd_intensity,0.0001717969304356304,5.362931767260532e-05,0.0010053255252616682,5,0.0002822204367594668,6.137342411179401e-05
peak_drop_asset_turnover,0.0001704871213397574,4.5714132217124676e-05,0.0005650535380396206,5,0.00026461315141127015,7.636109126824463e-05
expmean_ann_return,0.00016870387179304113,0.00011619502194241477,0.015739075079512235,5,0.00040795102795834596,-7.054328437226367e-05
roll_trend_5y_log_at,0.00016783579980237385,8.70377581049515e-05,0.006263946607715541,5,0.00034704774673012875,-1.1376147125381059e-05
accel_div_yield,0.00016759363683582773,1.7185840566941415e-05,1.3084876216961393e-05,5,0.00020297952009671965,0.0001322077535749358
expmean_net_debt_ebitda,0.0001652855195892533,1.9306817598517214e-05,2.1939410498975833e-05,5,0.0002050385238731777,0.00012553251530532893
roll_sd_5y_net_debt_ebitda,0.00016350175517216848,6.867651709949055e-05,0.002995663306832956,5,0.00030490765309035923,2.209585725397771e-05
mom_24m,0.00016289515823724176,0.00012914925516560515,0.02390583481946663,5,0.00042881525965562614,-0.00010302494318114263
acct_mom_asset_turnover,0.00016263943234626766,5.0136607030310555e-05,0.00095891495471928,5,0.0002658713991832279,5.9407465509307434e-05
interact_nde_hyspr,0.0001616969966966364,2.5640434660451788e-05,7.339275706827014e-05,5,0.0002144910060509748,0.00010890298734229799
expmean_altman_z2,0.00016087475196058243,4.516874586713147e-05,0.000673377673012005,5,0.00025387782399941873,6.78716799217461e-05
roll_sd_3y_accruals_ratio,0.00016062021770126833,4.3618447055286726e-05,0.0005930896011212169,5,0.00025043120305910964,7.080923234342702e-05
roll_min_3y_ebitda_margin,0.00016035977275983271,5.3696436811765634e-05,0.0013070487166428962,5,0.0002709214783188853,4.9798067200780165e-05
roll_sd_3y_log_mkvalt,0.00015933397835050657,5.7940730603601554e-05,0.0017739572891536572,5,0.0002786347434893236,4.0033213211689556e-05
roll_mean_5y_log_at,0.00015879359614094922,4.373747705199213e-05,0.0006259835317092451,5,0.00024884966590717634,6.87375263747221e-05
net_debt_ebitda,0.00015861804081078733,4.42349761524306e-05,0.0006562805949003034,5,0.00024969846810098557,6.753761352058911e-05
roll_autocorr_5y_log_at,0.00015690247024591208,4.932012295821315e-05,0.0010318218095792871,5,0.0002584532850934146,5.5351655398409554e-05
peak_drop_roic,0.0001561851984521301,3.7287522638756116e-05,0.0003618860790069112,5,0.00023296072293366044,7.940967397059975e-05
roll_max_5y_gross_margin,0.0001560307195596744,5.591131476732299e-05,0.0016804175553397256,5,0.00027115288944208615,4.0908549677262646e-05
cash_pct_act,0.00015385325424752683,4.909757042699171e-05,0.001091970822071814,5,0.00025494583035724154,5.276067813781213e-05
expvol_ebitda_margin,0.00015374751652470487,2.4679221384558613e-05,7.700164444464457e-05,5,0.0002045623744585999,0.00010293265859080984
expmean_ni_per_emp,0.00015257949919385007,1.725446843959386e-05,1.9294510006395963e-05,5,0.00018810668819307135,0.00011705231019462878
roll_sd_5y_gross_margin,0.00015070031086765744,4.827263749735058e-05,0.0011074708594342349,5,0.00025009433867345627,5.130628306185859e-05
expmean_roe,0.00015040394979390915,5.323616961177422e-05,0.0016058172316473869,5,0.00026001795882661064,4.078994076120767e-05
roll_sd_3y_net_debt_ebitda,0.0001501404182231214,6.226915314920927e-05,0.002862266761802393,5,0.000278353465208502,2.192737123774086e-05
roll_trend_3y_leverage,0.00014934256693306392,7.388580784648154e-05,0.005330468193065237,5,0.0003014744664993588,-2.78933263323094e-06
roll_max_5y_log_at,0.00014880935656012007,4.030106004068892e-05,0.0005869553426666872,5,0.0002317897962037433,6.582891691649684e-05
roll_min_3y_cash_pct_act,0.00014837593694787542,6.535004089469383e-05,0.0035479270925597027,5,0.0002829325743836026,1.3819299512148248e-05
roll_mean_5y_earn_yld,0.00014755967572475104,5.628875932919331e-05,0.002114004591792202,5,0.000263459009176892,3.166034227261007e-05
roll_mean_3y_log_at,0.00014733307572840638,3.2380464431864384e-05,0.0002628136507099519,5,0.00021400489953919466,8.06612519176181e-05
log_mkvalt,0.0001470174474224928,0.00013314211371652176,0.03450675403883968,5,0.0004211588997843844,-0.0001271240049393988
roll_max_3y_ocf_per_share,0.00014483723770879474,6.8163342368312e-05,0.0044810950972624265,5,0.00028518650176266033,4.487973654929156e-06
roll_min_5y_accruals_ratio,0.00014451694077388666,4.197644077003064e-05,0.0007659290831177958,5,0.00023094701249544702,5.808686905232632e-05
trough_rise_net_debt_ebitda,0.0001437908065676785,5.007192938949506e-05,0.0015117732397610033,5,0.00024688960124825965,4.0692011887097395e-05
yoy_ann_return,0.00014364915577878002,4.142542168481763e-05,0.0007453360658376257,5,0.00022894467158799368,5.835363996956637e-05
trough_rise_accruals_ratio,0.00014343570259631733,8.78857595570655e-05,0.010891316341967858,5,0.0003243936962346006,-3.752229104196593e-05
yoy_reinvest_rate,0.00014159647446525535,3.945767855841956e-05,0.0006543625159946476,5,0.0002228403799801151,6.035256895039558e-05
expmean_reinvest_rate,0.00014147853836872227,5.938791829176773e-05,0.0029887878775155933,5,0.00026375908295973296,1.9197993777711584e-05
rental_ratio,0.00014123388845850294,6.122752595713249e-05,0.003353752595132501,5,0.00026730221065857963,1.5165566258426252e-05
roll_min_3y_ocf_per_share,0.00013958624609933246,1.323967011007256e-05,9.596830379298646e-06,5,0.00016684690984765946,0.00011232558235100545
roll_max_3y_accruals_ratio,0.00013913266658576172,3.7680477500675154e-05,0.000586960798363898,5,0.00021671729055919674,6.15480426123267e-05
acct_mom_earn_yld,0.0001378787299871176,3.0001113880943568e-05,0.0002528199286379158,5,0.00019965143812744046,7.610602184679474e-05
roll_min_3y_earn_yld,0.00013773071649816337,3.697957158674126e-05,0.0005679029935736662,5,0.00021387216550725928,6.158926748906746e-05
expvol_earn_yld,0.00013724379554198586,3.20502297649082e-05,0.0003323515890862778,5,0.0002032356616091832,7.12519294747885e-05
yoy_mkt_to_book,0.00013655864338100177,3.147138083705629e-05,0.0003158071197332841,5,0.00020135865150520962,7.175863525679392e-05
